样本编号,样本类别,label
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
179,灰黑色泥岩,2
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
189,灰色泥质粉砂岩,3
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
197,灰黑色泥岩,2
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
199,黑色煤,1
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
204,灰黑色泥岩,2
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
207,黑色煤,1
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
210,浅灰色细砂岩,5
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
223,深灰色泥岩,7
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
226,浅灰色细砂岩,5
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
234,灰色泥质粉砂岩,3
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
240,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
247,浅灰色细砂岩,5
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
250,灰色泥质粉砂岩,3
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
261,深灰色粉砂质泥岩,6
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
262,黑色煤,1
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
266,灰色泥质粉砂岩,3
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
269,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
271,深灰色泥岩,7
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
272,浅灰色细砂岩,5
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
277,深灰色粉砂质泥岩,6
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
287,浅灰色细砂岩,5
